State,Month,Helpline_Name,Calls_Received,Calls_Answered,Avg_Wait_Seconds,Successful_Interventions,Meta
JAMMU & KASHMIR,06/2020,iCALL,27,26,114.77,2,"{""region_coordinator"": ""D"", ""notes"": ""covered schools""}"
Jammu&Kashmir,07/2020,Vandrevala Foundation,1461,502,84.09,48,"{""region_coordinator"": ""D"", ""notes"": ""covered schools""}"
jammu & kashmir,08/2020,iCALL,963,352,256.17,19,"{""region_coordinator"": ""A"", ""notes"": ""covered schools""}"
JAMMU & KASHMIR,09/2020,Snehi,1759,477,43.25,27,"{'region_coordinator': 'B', 'notes': 'camp in rural area'}"
Jammu-&-Kashmir,2020-10,iCALL,1229,1060,159.14,14,"{""region_coordinator"": ""D"", ""notes"": ""camp in rural area""}"
JAMMU & KASHMIR,11/2020,iCALL,1368,1278,83.94,15,"{'region_coordinator': 'A', 'notes': ''}"
jammu & kashmir,12/2020,vandrevala foundation,1879,437,11.8,20,"{""region_coordinator"": ""A"", ""notes"": """"}"
jammu & kashmir,01/2021,Snehi,1236,1221,180.84,26,"{""region_coordinator"": ""A"", ""notes"": ""camp in rural area""}"
JAMMU & KASHMIR,02/2021,Vandrevala Foundation,844,759,249.69,10,"{'region_coordinator': 'A', 'notes': ''}"
jammu & kashmir,03/2021,Samaritans,1609,1416,252.83,3,"{'region_coordinator': 'A', 'notes': 'covered schools'}"
Jammu & Kashmir,04/2021,Snehi,695,223,33.57,7,"{""region_coordinator"": ""C"", ""notes"": ""camp in rural area""}"
Jammu&Kashmir,05/2021,Samaritans,1591,852,207.62,40,"{""region_coordinator"": ""C"", ""notes"": null}"
Jammu & Kashmir,06/2021,Snehi,777,633,171.97,21,"{'region_coordinator': 'A', 'notes': ''}"
JAMMU & KASHMIR,07/2021,AASRA,699,227,225.4,41,"{'region_coordinator': 'D', 'notes': 'covered schools'}"
Jammu-&-Kashmir,08/2021,Snehi,1081,944,223.44,38,"{""region_coordinator"": ""C"", ""notes"": ""covered schools""}"
Jammu & Kashmir,09/2021,Snehi,1011,798,23.96,20,"{'region_coordinator': 'C', 'notes': ''}"
Jammu & Kashmir,10/2021,AASRA,1807,381,148.0,22,"{""region_coordinator"": ""C"", ""notes"": ""covered schools""}"
Jammu&Kashmir,11/2021,AASRA,1140,707,179.94,35,"{""region_coordinator"": ""D"", ""notes"": null}"
Jammu&Kashmir,2021-12,Snehi,37,15,237.16,10,"{""region_coordinator"": ""B"", ""notes"": ""covered schools""}"
JAMMU & KASHMIR,01/2022,Snehi,1874,1429,119.06,2,"{""region_coordinator"": ""C"", ""notes"": ""covered schools""}"
Jammu&Kashmir,2022-02,Vandrevala Foundation,269,189,155.58,35,"{'region_coordinator': 'C', 'notes': ''}"
Jammu&Kashmir,2022-03,Snehi,240,208,147.44,27,"{'region_coordinator': 'D', 'notes': 'camp in rural area'}"
jammu & kashmir,04/2022,Snehi,129,79,101.63,32,"{'region_coordinator': 'A', 'notes': 'camp in rural area'}"
Jammu & Kashmir,05/2022,AASRA,1526,1235,236.15,6,"{""region_coordinator"": ""A"", ""notes"": null}"
Jammu&Kashmir,06/2022,AASRA,1388,337,226.99,38,"{""region_coordinator"": ""C"", ""notes"": null}"
JAMMU & KASHMIR,07/2022,Vandrevala Foundation,743,119,44.26,28,"{'region_coordinator': 'B', 'notes': ''}"
JAMMU & KASHMIR,08/2022,AASRA,1647,94,61.52,3,"{""region_coordinator"": ""A"", ""notes"": ""covered schools""}"
Jammu & Kashmir,09/2022,Vandrevala Foundation,1788,332,188.86,33,"{'region_coordinator': 'A', 'notes': 'covered schools'}"
JAMMU & KASHMIR,10/2022,iCALL,1707,569,290.16,24,"{""region_coordinator"": ""C"", ""notes"": ""covered schools""}"
Jammu-&-Kashmir,11/2022,Samaritans,125,50,17.1,40,"{""region_coordinator"": ""D"", ""notes"": null}"
Jammu&Kashmir,12/2022,AASRA,1665,369,212.53,23,"{""region_coordinator"": ""D"", ""notes"": null}"
Puducherry,01/2015,Vandrevala Foundation,1628,445,135.09,18,"{""region_coordinator"": ""B"", ""notes"": """"}"
Puducherry,02/2015,Vandrevala Foundation,160,149,215.95,8,"{'region_coordinator': 'C', 'notes': 'camp in rural area'}"
Puducherry,03/2015,iCALL,935k,856,273.49,38,"{""region_coordinator"": ""B"", ""notes"": null}"
Puducherry,04/2015,AASRA,1851,1803,205.38,33,"{""region_coordinator"": ""A"", ""notes"": null}"
Puducherry,05/2015,Vandrevala Foundation,1977,1520,259.68,40,"{""region_coordinator"": ""C"", ""notes"": """"}"
puducherry,2015-06,AASRA,1950k,1552,68.5,35,"{""region_coordinator"": ""C"", ""notes"": ""camp in rural area""}"
PUDUCHERRY,07/2015,iCALL,686,398,73.98,27,"{'region_coordinator': 'A', 'notes': None}"
Puducherry,08/2015,Snehi,210,58,283.85,8,"{'region_coordinator': 'D', 'notes': None}"
puducherry,09/2015,Vandrevala Foundation,46k,46,210.81,27,"{'region_coordinator': 'A', 'notes': ''}"
Puducherry,2015-10,Vandrevala Foundation,548,223,288.9,28,"{""region_coordinator"": ""D"", ""notes"": null}"
puducherry,2015-11,AASRA,1154,584,65.63,7,"{'region_coordinator': 'D', 'notes': ''}"
PUDUCHERRY,12/2015,Vandrevala Foundation,1673,1108,184.4,27,"{""region_coordinator"": ""C"", ""notes"": ""covered schools""}"
Puiucherry,01/2016,Samaritans,102,102,151.91,11,"{'region_coordinator': 'D', 'notes': 'camp in rural area'}"
Puducherry,02/2016,AASRA,1231,799,30.84,45,"{'region_coordinator': 'D', 'notes': ''}"
Puducherry,03/2016,AASRA,109,109,163.89,26,"{""region_coordinator"": ""C"", ""notes"": ""camp in rural area""}"
PUDUCHERRY,04/2016,Samaritans,0,0,105.95,0,"{""region_coordinator"": ""A"", ""notes"": """"}"
PUDUCHERRY,05/2016,iCALL,126,64,236.94,34,"{""region_coordinator"": ""D"", ""notes"": null}"
Puducherry,06/2016,AASRA,389,389,106.92,29,"{""region_coordinator"": ""D"", ""notes"": ""camp in rural area""}"
Puducherry,07/2016,Snehi,786,639,239.28,47,"{""region_coordinator"": ""D"", ""notes"": null}"
PUDUCHERRY,08/2016,iCALL,1506,633,84.74,14,"{""region_coordinator"": ""B"", ""notes"": ""covered schools""}"
PUDUCHERRY,09/2016,Samaritans,198,150,165.09,16,"{""region_coordinator"": ""A"", ""notes"": ""camp in rural area""}"
Puducherry,10/2016,Snehi,1822,1153,272.66,35,"{""region_coordinator"": ""D"", ""notes"": null}"
Puducherry,11/2016,iCALL,970,385,22.39,0,"{""region_coordinator"": ""D"", ""notes"": ""covered schools""}"
Puducherry,2016-12,Vandrevala Foundation,1911,397,104.65,19,"{""region_coordinator"": ""B"", ""notes"": ""covered schools""}"
Puducherry,01/2017,iCALL,804,792,129.12,27,"{'region_coordinator': 'D', 'notes': 'camp in rural area'}"
puducherry,02/2017,iCALL,923,490,52.87,24,"{""region_coordinator"": ""A"", ""notes"": ""camp in rural area""}"
Puducherry,03/2017,Snehi,182,175,129.75,17,"{""region_coordinator"": ""B"", ""notes"": null}"
puducherry,04/2017,Snehi,276,234,238.38,19,"{""region_coordinator"": ""B"", ""notes"": ""camp in rural area""}"
puducherry,05/2017,iCALL,912,82,174.98,13,"{'region_coordinator': 'A', 'notes': 'camp in rural area'}"
puducherry,06/2017,Samaritans,1333,157,236.29,28,"{'region_coordinator': 'C', 'notes': ''}"
PUDUCHERRY,07/2017,samaritans,1649,406,219.62,6,"{""region_coordinator"": ""C"", ""notes"": ""camp in rural area""}"
puducherry,08/2017,Samaritans,1383,1140,78.63,12,"{""region_coordinator"": ""A"", ""notes"": null}"
PUDUCHERRY,09/2017,Vandrevala Foundation,1140,574,265.89,20,"{""region_coordinator"": ""D"", ""notes"": null}"
PUDUCHERRY,10/2017,Snehi,1649,1433,21.42,43,"{'region_coordinator': 'C', 'notes': 'camp in rural area'}"
Puducherry,11/2017,iCALL,308,241,197.42,41,"{'region_coordinator': 'A', 'notes': 'covered schools'}"
puducherry,12/2017,Samaritans,1992,1197,93.44,19,"{'region_coordinator': 'A', 'notes': ''}"
puducherry,01/2018,Samaritans,45,16,225.43,3,"{'region_coordinator': 'B', 'notes': None}"
puducherry,02/2018,AASRA,1229,504,166.51,3,"{""region_coordinator"": ""C"", ""notes"": ""covered schools""}"
puducherry,03/2018,AASRA,95,31,50.79,7,"{""region_coordinator"": ""B"", ""notes"": ""covered schools""}"
puducherry,2018-04,Snehi,727,332,202.27,3,"{'region_coordinator': 'C', 'notes': ''}"
Puducherry,05/2018,iCALL,476,117,75.59,25,"{'region_coordinator': 'C', 'notes': ''}"
Puducherry,06/2018,Samaritans,1533,1355,212.56,3,"{""region_coordinator"": ""B"", ""notes"": null}"
PUDUCHERRY,07/2018,Vandrevala Foundation,735,55,114.24,25,"{""region_coordinator"": ""D"", ""notes"": ""camp in rural area""}"
PUDUCHERRY,08/2018,Snehi,1903,478,265.45,13,"{""region_coordinator"": ""D"", ""notes"": ""camp in rural area""}"
Puducherry,09/2018,Snehi,1037,250,152.84,15,"{""region_coordinator"": ""B"", ""notes"": ""camp in rural area""}"
Puducherry,10/2018,Snehi,1592,17,32.76,10,"{'region_coordinator': 'B', 'notes': ''}"
Puducherry,11/2018,Samaritans,1788,1566,238.31,23,"{""region_coordinator"": ""B"", ""notes"": null}"
puducherry,12/2018,Snehi,1441,1356,281.04,37,"{""region_coordinator"": ""A"", ""notes"": ""camp in rural area""}"
PUDUCHERRY,01/2019,Vandrevala Foundation,1196,862,233.63,19,"{""region_coordinator"": ""B"", ""notes"": ""camp in rural area""}"
PUDUCHERRY,02/2019,AASRA,1780,713,261.56,31,"{""region_coordinator"": ""B"", ""notes"": """"}"
Puducherry,03/2019,Vandrevala Foundation,1950,915,200.26,21,"{""region_coordinator"": ""A"", ""notes"": null}"
Puducherry,04/2019,AASRA,382,162,212.06,40,"{'region_coordinator': 'D', 'notes': None}"
PUDUCHERRY,05/2019,Vandrevala Foundation,1567,774,134.94,30,"{""region_coordinator"": ""A"", ""notes"": ""covered schools""}"
Puducherry,06/2019,AASRA,242,161,70.19,48,"{'region_coordinator': 'C', 'notes': None}"
Puducherry,07/2019,Snehi,580,90,160.71,21,"{""region_coordinator"": ""C"", ""notes"": null}"
PUDUCHERRY,08/2019,icall,147k,52,16.21,22,"{""region_coordinator"": ""A"", ""notes"": """"}"
Puducherry,09/2019,AASRA,624,336,246.63,38,"{""region_coordinator"": ""B"", ""notes"": null}"
puducherry,10/2019,iCALL,936,522,106.73,9,"{'region_coordinator': 'A', 'notes': ''}"
Puducherry,11/2019,Vandrevala Foundation,738,377,222.87,38,"{'region_coordinator': 'A', 'notes': 'camp in rural area'}"
Puducherry,12/2019,iCALL,803,61,96.82,47,"{""region_coordinator"": ""D"", ""notes"": null}"
Puducherry,2020-01,iCALL,263,60,133.09,45,"{""region_coordinator"": ""C"", ""notes"": null}"
PUDUCHERRY,02/2020,Snehi,519,446,64.75,36,"{'region_coordinator': 'C', 'notes': 'covered schools'}"
puducherry,2020-03,Snehi,565,443,114.73,22,"{""region_coordinator"": ""A"", ""notes"": ""camp in rural area""}"
PUDUCHERRY,04/2020,samaritans,86,86,41.22,10,"{""region_coordinator"": ""D"", ""notes"": """"}"
Puducherry,05/2020,Samaritans,567,424,66.91,24,"{""region_coordinator"": ""D"", ""notes"": ""covered schools""}"
Puducherry,06/2020,snehi,832k,585,54.35,12,"{'region_coordinator': 'A', 'notes': ''}"
puducherry,07/2020,Samaritans,1074,236,204.12,40,"{'region_coordinator': 'C', 'notes': 'camp in rural area'}"
Puducherry,08/2020,Vandrevala Foundation,74k,74,254.18,28,"{'region_coordinator': 'C', 'notes': 'camp in rural area'}"
PUDUCHERRY,09/2020,iCALL,215,171,108.36,42,"{'region_coordinator': 'B', 'notes': None}"
Puducherry,10/2020,aasra,1180,307,214.09,11,"{""region_coordinator"": ""B"", ""notes"": ""covered schools""}"
Puducherry,11/2020,Vandrevala Foundation,341,24,84.54,5,"{""region_coordinator"": ""D"", ""notes"": null}"
puducherry,12/2020,Snehi,1207,981,219.25,3,"{'region_coordinator': 'A', 'notes': ''}"
Puducherry,01/2021,iCALL,977,841,98.31,15,"{'region_coordinator': 'D', 'notes': 'camp in rural area'}"
puducherry,02/2021,Samaritans,586,586,242.42,27,"{'region_coordinator': 'A', 'notes': None}"
puducherry,03/2021,AASRA,171,7,116.85,6,"{'region_coordinator': 'C', 'notes': None}"
Puducherry,04/2021,Snehi,1909,781,131.33,49,"{'region_coordinator': 'C', 'notes': None}"
PUDUCHERRY,05/2021,Vandrevala Foundation,1970,696,217.95,13,"{""region_coordinator"": ""C"", ""notes"": ""camp in rural area""}"
Puducherry,2021-06,iCALL,649k,494,35.79,1,"{'region_coordinator': 'C', 'notes': 'camp in rural area'}"
Puducherry,07/2021,Vandrevala Foundation,903,102,26.86,49,"{""region_coordinator"": ""C"", ""notes"": ""camp in rural area""}"
puducherry,08/2021,Samaritans,1088,1088,27.38,12,"{""region_coordinator"": ""B"", ""notes"": """"}"
puducherry,09/2021,Samaritans,980,444,192.9,8,"{'region_coordinator': 'A', 'notes': 'camp in rural area'}"
puducherry,10/2021,Vandrevala Foundation,1722,1082,163.04,28,"{'region_coordinator': 'B', 'notes': ''}"
PUDUCHERRY,2021-11,Vandrevala Foundation,1233,149,57.6,10,"{'region_coordinator': 'D', 'notes': ''}"
Puducherry,2021-12,iCALL,94,19,131.34,10,"{""region_coordinator"": ""C"", ""notes"": ""camp in rural area""}"
puducherry,2022-01,Snehi,1480,854,203.7,26,"{'region_coordinator': 'D', 'notes': ''}"
puducherry,02/2022,AASRA,151k,134,129.49,9,"{'region_coordinator': 'C', 'notes': 'covered schools'}"
Puducherry,03/2022,Samaritans,1252,536,82.43,38,"{""region_coordinator"": ""A"", ""notes"": ""camp in rural area""}"
Puducherry,04/2022,iCALL,1096,660,153.89,39,"{""region_coordinator"": ""C"", ""notes"": """"}"
Puducherry,05/2022,Snehi,1253,68,296.33,16,"{""region_coordinator"": ""B"", ""notes"": null}"
puducherry,06/2022,AASRA,1642,602,80.73,27,"{'region_coordinator': 'C', 'notes': 'covered schools'}"
Puducherry,07/2022,Vandrevala Foundation,753,304,68.32,42,"{""region_coordinator"": ""A"", ""notes"": null}"
puducherry,2022-08,Vandrevala Foundation,783,783,106.08,33,"{'region_coordinator': 'A', 'notes': None}"
PUDUCHERRY,09/2022,Vandrevala Foundation,1395,265,290.87,6,"{""region_coordinator"": ""D"", ""notes"": null}"
Puducherry,10/2022,iCALL,192,50,202.57,4,"{'region_coordinator': 'B', 'notes': 'camp in rural area'}"
puducherry,11/2022,AASRA,1144,755,41.92,42,"{'region_coordinator': 'D', 'notes': 'camp in rural area'}"
puducherry,12/2022,Snehi,866,164,93.51,5,"{""region_coordinator"": ""C"", ""notes"": null}"
CHANDIGARH,2015-01,Vandrevala Foundation,845,549,150.5,8,"{""region_coordinator"": ""A"", ""notes"": ""covered schools""}"
CHANDIGARH,02/2015,AASRA,1472,1234,204.42,14,"{""region_coordinator"": ""C"", ""notes"": ""covered schools""}"
Chandigarh,03/2015,AASRA,579,88,8.02,4,"{""region_coordinator"": ""A"", ""notes"": """"}"
Chandigarh,04/2015,Snehi,1718,1141,153.53,30,"{""region_coordinator"": ""B"", ""notes"": """"}"
Chandigarh,05/2015,iCALL,1153k,499,213.93,49,"{'region_coordinator': 'B', 'notes': None}"
chandigarh,06/2015,Samaritans,1597,56,179.38,0,"{'region_coordinator': 'D', 'notes': None}"
Chandigarh,2015-07,Samaritans,691,26,224.6,18,"{""region_coordinator"": ""A"", ""notes"": """"}"
chandigarh,2015-08,Snehi,207,193,38.97,13,"{'region_coordinator': 'B', 'notes': 'covered schools'}"
Chandigarh,09/2015,iCALL,358,1,256.72,0,"{""region_coordinator"": ""B"", ""notes"": null}"
Chandigarh,10/2015,iCALL,1293,69,149.41,25,"{""region_coordinator"": ""C"", ""notes"": null}"
CHANDIGARH,11/2015,Snehi,171,171,7.16,9,"{""region_coordinator"": ""C"", ""notes"": ""covered schools""}"
Chandigarh,2015-12,Vandrevala Foundation,1890,1422,154.68,20,"{'region_coordinator': 'D', 'notes': 'camp in rural area'}"
Chandigarh,01/2016,Samaritans,1479,1136,257.23,17,"{'region_coordinator': 'D', 'notes': ''}"
chandigarh,02/2016,Samaritans,1282,270,113.01,17,"{'region_coordinator': 'B', 'notes': 'covered schools'}"
Chandigarh,03/2016,Snehi,1497,1496,227.78,23,"{'region_coordinator': 'B', 'notes': None}"
chandigarh,04/2016,Samaritans,1275,835,156.6,1,"{""region_coordinator"": ""C"", ""notes"": """"}"
Chandigarh,05/2016,iCALL,1166,1097,273.8,26,"{'region_coordinator': 'B', 'notes': ''}"
chandigarh,06/2016,AASRA,1591,803,287.64,29,"{""region_coordinator"": ""A"", ""notes"": ""camp in rural area""}"
Chandigarh,07/2016,iCALL,146k,146,18.58,36,"{'region_coordinator': 'D', 'notes': ''}"
Chandigarh,08/2016,iCALL,803,447,169.06,50,"{""region_coordinator"": ""C"", ""notes"": null}"
CHANDIGARH,09/2016,Samaritans,1482,575,280.86,18,"{""region_coordinator"": ""C"", ""notes"": ""covered schools""}"
Chandigarh,10/2016,iCALL,235,34,263.81,22,"{""region_coordinator"": ""C"", ""notes"": ""covered schools""}"
chandigarh,11/2016,iCALL,1156,619,231.77,12,"{'region_coordinator': 'C', 'notes': 'covered schools'}"
Chandigarh,12/2016,AASRA,713,622,19.96,44,"{""region_coordinator"": ""B"", ""notes"": ""covered schools""}"
Chandigarh,01/2017,Snehi,1519,1300,297.32,46,"{""region_coordinator"": ""D"", ""notes"": null}"
Chandigarh,02/2017,Snehi,335,268,194.04,22,"{""region_coordinator"": ""D"", ""notes"": ""covered schools""}"
chandigarh,03/2017,iCALL,1889,701,190.77,5,"{""region_coordinator"": ""B"", ""notes"": """"}"
CHANDIGARH,2017-04,Samaritans,181,125,215.34,3,"{""region_coordinator"": ""C"", ""notes"": ""camp in rural area""}"
CHANDIGARH,05/2017,Samaritans,1433,696,112.92,30,"{'region_coordinator': 'D', 'notes': 'covered schools'}"
Chandigarh,06/2017,AASRA,1110,273,253.9,34,"{""region_coordinator"": ""C"", ""notes"": """"}"
Chandigarh,07/2017,Samaritans,879,102,200.29,33,"{""region_coordinator"": ""D"", ""notes"": ""covered schools""}"
Chandigarh,08/2017,Snehi,1114,250,36.49,28,"{""region_coordinator"": ""B"", ""notes"": ""camp in rural area""}"
chandigarh,09/2017,Snehi,1335,1032,53.93,25,"{""region_coordinator"": ""C"", ""notes"": """"}"
chandigarh,10/2017,Snehi,214,214,125.96,12,"{""region_coordinator"": ""C"", ""notes"": ""covered schools""}"
Chandigarh,11/2017,iCALL,392,356,163.73,38,"{""region_coordinator"": ""C"", ""notes"": """"}"
Chandigarh,12/2017,iCALL,1670,1072,52.89,30,"{'region_coordinator': 'A', 'notes': 'camp in rural area'}"
CHANDIGARH,01/2018,aasra,1214,88,90.77,48,"{""region_coordinator"": ""A"", ""notes"": ""covered schools""}"
Chagdigarh,2018-02,Vandrevala Foundation,964k,258,156.48,2,"{'region_coordinator': 'B', 'notes': 'camp in rural area'}"
CHANDIGARH,03/2018,Samaritans,1964,1649,44.67,50,"{""region_coordinator"": ""A"", ""notes"": ""covered schools""}"
Chandigarh,04/2018,iCALL,289,283,240.76,11,"{""region_coordinator"": ""C"", ""notes"": """"}"
Chandigarh,05/2018,iCALL,1510k,735,215.4,12,"{""region_coordinator"": ""C"", ""notes"": """"}"
Chandigarh,06/2018,Vandrevala Foundation,1172,187,134.91,49,"{'region_coordinator': 'C', 'notes': 'covered schools'}"
Chandigarh,07/2018,iCALL,960,942,5.45,49,"{'region_coordinator': 'A', 'notes': None}"
CHANDIGARH,2018-08,Samaritans,1697k,451,32.28,1,"{""region_coordinator"": ""A"", ""notes"": ""covered schools""}"
Chandigarh,09/2018,AASRA,1633k,1633,225.23,9,"{'region_coordinator': 'A', 'notes': None}"
chandigarh,10/2018,Snehi,258,25,26.23,6,"{""region_coordinator"": ""C"", ""notes"": null}"
Chandigarh,11/2018,iCALL,216,216,112.91,5,"{'region_coordinator': 'D', 'notes': ''}"
CHANDIGARH,12/2018,Snehi,845,587,119.53,16,"{'region_coordinator': 'B', 'notes': 'covered schools'}"
Chandigarh,01/2019,AASRA,1955,1657,202.97,44,"{""region_coordinator"": ""D"", ""notes"": null}"
Chandigarh,02/2019,Vandrevala Foundation,607,407,196.91,17,"{""region_coordinator"": ""D"", ""notes"": null}"
Chandigarh,03/2019,Vandrevala Foundation,448,122,183.48,5,"{'region_coordinator': 'D', 'notes': ''}"
Chandigarh,04/2019,Samaritans,1084,169,244.25,26,"{'region_coordinator': 'D', 'notes': 'camp in rural area'}"
CHANDIGARH,05/2019,Snehi,1216,462,298.59,11,"{'region_coordinator': 'C', 'notes': ''}"
Chandigarh,06/2019,Vandrevala Foundation,93,36,130.47,23,"{'region_coordinator': 'C', 'notes': None}"
CHANDIGARH,07/2019,AASRA,303,114,91.78,26,"{'region_coordinator': 'B', 'notes': ''}"
CHANDIGARH,08/2019,iCALL,1600,1600,170.1,48,"{""region_coordinator"": ""B"", ""notes"": ""covered schools""}"
chandigarh,09/2019,Vandrevala Foundation,906,747,278.46,23,"{'region_coordinator': 'B', 'notes': 'camp in rural area'}"
chandigarh,10/2019,Vandrevala Foundation,1882,577,31.4,14,"{""region_coordinator"": ""B"", ""notes"": null}"
Chandigarh,11/2019,Samaritans,240,24,208.14,16,"{'region_coordinator': 'C', 'notes': 'camp in rural area'}"
CHANDIGARH,12/2019,Samaritans,1347,870,242.51,40,"{'region_coordinator': 'A', 'notes': None}"
CHANDIGARH,01/2020,Snehi,402k,347,117.51,49,"{""region_coordinator"": ""A"", ""notes"": null}"
Chandigarh,02/2020,snehi,753,484,63.2,50,"{'region_coordinator': 'A', 'notes': ''}"
Chandigarh,2020-03,icall,1744,135,195.64,24,"{""region_coordinator"": ""C"", ""notes"": ""camp in rural area""}"
Chandigarh,04/2020,Snehi,764,691,40.3,23,"{'region_coordinator': 'A', 'notes': ''}"
Chandigarh,05/2020,Samaritans,1543,410,80.82,46,"{'region_coordinator': 'D', 'notes': 'camp in rural area'}"
chandigarh,06/2020,Samaritans,11,0,169.26,0,"{""region_coordinator"": ""D"", ""notes"": """"}"
Chandigarh,07/2020,AASRA,492,429,107.03,13,"{""region_coordinator"": ""D"", ""notes"": """"}"
Chandigarh,08/2020,iCALL,1135,45,261.6,18,"{""region_coordinator"": ""D"", ""notes"": """"}"
Chandigarh,2020-09,Snehi,1006,720,89.79,14,"{'region_coordinator': 'B', 'notes': ''}"
Chandigarh,10/2020,Vandrevala Foundation,98,12,247.26,8,"{'region_coordinator': 'A', 'notes': 'camp in rural area'}"
Chandigarh,11/2020,Vandrevala Foundation,1021,740,30.2,0,"{'region_coordinator': 'A', 'notes': 'camp in rural area'}"
