State,Year,Facility_Type,Count,Facility_Details
Delhi,2017,Teletherapy Service,0,"[{""name"": ""Teletherapy Service_Delhi_2017_0"", ""beds"": 69, ""psychiatrists"": 6, ""counselors"": 11}, {""name"": ""Teletherapy Service_Delhi_2017_1"", ""beds"": 70, ""psychiatrists"": 2, ""counselors"": 9}, {""name"": ""Teletherapy Service_Delhi_2017_2"", ""beds"": 115, ""psychiatrists"": 3, ""counselors"": 20}, {""name"": ""Teletherapy Service_Delhi_2017_3"", ""beds"": 13, ""psychiatrists"": 4, ""counselors"": 3}]"
Delhi,2018,Hospital,30,"[{""name"": ""Hospital_Delhi_2018_0"", ""beds"": 56, ""psychiatrists"": 5, ""counselors"": 13}, {""name"": ""Hospital_Delhi_2018_1"", ""beds"": 96, ""psychiatrists"": 8, ""counselors"": 2}, {""name"": ""Hospital_Delhi_2018_2"", ""beds"": 120, ""psychiatrists"": 8, ""counselors"": 0}]"
delhi,2018,Mental Health Clinic,31,"[{'name': 'Mental Health Clinic_Delhi_2018_0', 'beds': 123, 'psychiatrists': 5, 'counselors': 10}, {'name': 'Mental Health Clinic_Delhi_2018_1', 'beds': 96, 'psychiatrists': 3, 'counselors': 17}, {'name': 'Mental Health Clinic_Delhi_2018_2', 'beds': 182, 'psychiatrists': 0, 'counselors': 9}, {'name': 'Mental Health Clinic_Delhi_2018_3', 'beds': 24, 'psychiatrists': 6, 'counselors': 8}]"
Delhi,2018,Rehab Center,34,"[{""name"": ""Rehab Center_Delhi_2018_0"", ""beds"": 194, ""psychiatrists"": 4, ""counselors"": 8}, {""name"": ""Rehab Center_Delhi_2018_1"", ""beds"": 179, ""psychiatrists"": 9, ""counselors"": 18}]"
delhi,2018,NGO Center,34,"[{""name"": ""NGO Center_Delhi_2018_0"", ""beds"": 15, ""psychiatrists"": 2, ""counselors"": 3}]"
Delhi,2018,Teletherapy Service,26,"[{'name': 'Teletherapy Service_Delhi_2018_0', 'beds': 86, 'psychiatrists': 6, 'counselors': 12}, {'name': 'Teletherapy Service_Delhi_2018_1', 'beds': 179, 'psychiatrists': 7, 'counselors': 9}, {'name': 'Teletherapy Service_Delhi_2018_2', 'beds': 116, 'psychiatrists': 1, 'counselors': 14}, {'name': 'Teletherapy Service_Delhi_2018_3', 'beds': 150, 'psychiatrists': 6, 'counselors': 1}, {'name': 'Teletherapy Service_Delhi_2018_4', 'beds': 117, 'psychiatrists': 0, 'counselors': 10}]"
Delhi,2019,Hospital,3,"[{""name"": ""Hospital_Delhi_2019_0"", ""beds"": 53, ""psychiatrists"": 2, ""counselors"": 10}]"
DELHI,2019,Mental Health Clinic,33,
delhi,2019,Rehab Center,8,"[{""name"": ""Rehab Center_Delhi_2019_0"", ""beds"": 129, ""psychiatrists"": 10, ""counselors"": 1}, {""name"": ""Rehab Center_Delhi_2019_1"", ""beds"": 74, ""psychiatrists"": 2, ""counselors"": 8}]"
delhi,2019,NGO Center,40,
DELHI,2019,Teletherapy Service,25,"[{""name"": ""Teletherapy Service_Delhi_2019_0"", ""beds"": 129, ""psychiatrists"": 10, ""counselors"": 3}]"
delhi,2020,Hospital,41,
DELHI,2020,Mental Health Clinic,16,
Delhi,2020,Rehab Center,1,
delhi,2020,NGO Center,23,
Delhi,2020,Teletherapy Service,18,"[{""name"": ""Teletherapy Service_Delhi_2020_0"", ""beds"": 125, ""psychiatrists"": 5, ""counselors"": 3}, {""name"": ""Teletherapy Service_Delhi_2020_1"", ""beds"": 110, ""psychiatrists"": 3, ""counselors"": 0}, {""name"": ""Teletherapy Service_Delhi_2020_2"", ""beds"": 149, ""psychiatrists"": 0, ""counselors"": 17}, {""name"": ""Teletherapy Service_Delhi_2020_3"", ""beds"": 52, ""psychiatrists"": 8, ""counselors"": 15}, {""name"": ""Teletherapy Service_Delhi_2020_4"", ""beds"": 129, ""psychiatrists"": 4, ""counselors"": 6}]"
DELHI,2021,Hospital,17,
Delhi,2021,Mental Health Clinic,41,"[{""name"": ""Mental Health Clinic_Delhi_2021_0"", ""beds"": 57, ""psychiatrists"": 8, ""counselors"": 14}, {""name"": ""Mental Health Clinic_Delhi_2021_1"", ""beds"": 188, ""psychiatrists"": 0, ""counselors"": 5}, {""name"": ""Mental Health Clinic_Delhi_2021_2"", ""beds"": 73, ""psychiatrists"": 1, ""counselors"": 18}, {""name"": ""Mental Health Clinic_Delhi_2021_3"", ""beds"": 110, ""psychiatrists"": 2, ""counselors"": 20}]"
Delhi,2021,Rehab Center,24,
Delhi,2021,NGO Center,34,"[{""name"": ""NGO Center_Delhi_2021_0"", ""beds"": 33, ""psychiatrists"": 9, ""counselors"": 1}]"
Delhi,2021,Teletherapy Service,21,"[{""name"": ""Teletherapy Service_Delhi_2021_0"", ""beds"": 156, ""psychiatrists"": 9, ""counselors"": 13}]"
Delhi,2022,Hospital,0,
DELHI,2022,Mental Health Clinic,43,"[{""name"": ""Mental Health Clinic_Delhi_2022_0"", ""beds"": 134, ""psychiatrists"": 4, ""counselors"": 9}, {""name"": ""Mental Health Clinic_Delhi_2022_1"", ""beds"": 77, ""psychiatrists"": 0, ""counselors"": 8}, {""name"": ""Mental Health Clinic_Delhi_2022_2"", ""beds"": 195, ""psychiatrists"": 1, ""counselors"": 6}, {""name"": ""Mental Health Clinic_Delhi_2022_3"", ""beds"": 25, ""psychiatrists"": 5, ""counselors"": 12}]"
delhi,2022,Rehab Center,49,
Delhi,2022,NGO Center,46,"[{""name"": ""NGO Center_Delhi_2022_0"", ""beds"": 22, ""psychiatrists"": 1, ""counselors"": 1}, {""name"": ""NGO Center_Delhi_2022_1"", ""beds"": 49, ""psychiatrists"": 4, ""counselors"": 19}]"
Delhi,2022,Teletherapy Service,37,
JAMMU & KASHMIR,2010,Hospital,43,"[{'name': 'Hospital_Jammu & Kashmir_2010_0', 'beds': 45, 'psychiatrists': 1, 'counselors': 12}, {'name': 'Hospital_Jammu & Kashmir_2010_1', 'beds': 4, 'psychiatrists': 8, 'counselors': 15}, {'name': 'Hospital_Jammu & Kashmir_2010_2', 'beds': 154, 'psychiatrists': 9, 'counselors': 18}, {'name': 'Hospital_Jammu & Kashmir_2010_3', 'beds': 193, 'psychiatrists': 9, 'counselors': 12}]"
jammu & kashmir,2010,Mental Health Clinic,19,"[{""name"": ""Mental Health Clinic_Jammu & Kashmir_2010_0"", ""beds"": 42, ""psychiatrists"": 6, ""counselors"": 19}, {""name"": ""Mental Health Clinic_Jammu & Kashmir_2010_1"", ""beds"": 133, ""psychiatrists"": 8, ""counselors"": 19}]"
jammu & kashmir,2010,Rehab Center,38,"[{""name"": ""Rehab Center_Jammu & Kashmir_2010_0"", ""beds"": 161, ""psychiatrists"": 2, ""counselors"": 7}, {""name"": ""Rehab Center_Jammu & Kashmir_2010_1"", ""beds"": 113, ""psychiatrists"": 7, ""counselors"": 6}]"
jammu & kashmir,2010,NGO Center,5,"[{""name"": ""NGO Center_Jammu & Kashmir_2010_0"", ""beds"": 93, ""psychiatrists"": 6, ""counselors"": 11}]"
JAMMU & KASHMIR,2010,Teletherapy Service,42,"[{""name"": ""Teletherapy Service_Jammu & Kashmir_2010_0"", ""beds"": 189, ""psychiatrists"": 2, ""counselors"": 14}, {""name"": ""Teletherapy Service_Jammu & Kashmir_2010_1"", ""beds"": 57, ""psychiatrists"": 1, ""counselors"": 11}, {""name"": ""Teletherapy Service_Jammu & Kashmir_2010_2"", ""beds"": 195, ""psychiatrists"": 8, ""counselors"": 17}, {""name"": ""Teletherapy Service_Jammu & Kashmir_2010_3"", ""beds"": 183, ""psychiatrists"": 6, ""counselors"": 20}, {""name"": ""Teletherapy Service_Jammu & Kashmir_2010_4"", ""beds"": 164, ""psychiatrists"": 1, ""counselors"": 18}]"
Jammu-&-Kashmir,2011,Hospital,41,"[{'name': 'Hospital_Jammu & Kashmir_2011_0', 'beds': 94, 'psychiatrists': 6, 'counselors': 15}, {'name': 'Hospital_Jammu & Kashmir_2011_1', 'beds': 116, 'psychiatrists': 8, 'counselors': 2}, {'name': 'Hospital_Jammu & Kashmir_2011_2', 'beds': 155, 'psychiatrists': 4, 'counselors': 15}]"
jammu & kashmir,2011,Mental Health Clinic,25,"[{'name': 'Mental Health Clinic_Jammu & Kashmir_2011_0', 'beds': 87, 'psychiatrists': 10, 'counselors': 14}]"
Jammu & Kashmir,2011,Rehab Center,17,
Jammu & Kashmir,2011,NGO Center,4,"[{'name': 'NGO Center_Jammu & Kashmir_2011_0', 'beds': 115, 'psychiatrists': 6, 'counselors': 19}]"
jammu & kashmir,2011,Teletherapy Service,12,
JAMMU & KASHMIR,2012,Hospital,34,"[{""name"": ""Hospital_Jammu & Kashmir_2012_0"", ""beds"": 81, ""psychiatrists"": 5, ""counselors"": 3}, {""name"": ""Hospital_Jammu & Kashmir_2012_1"", ""beds"": 155, ""psychiatrists"": 7, ""counselors"": 3}]"
jammu & kashmir,2012,Mental Health Clinic,38,"[{""name"": ""Mental Health Clinic_Jammu & Kashmir_2012_0"", ""beds"": 86, ""psychiatrists"": 1, ""counselors"": 14}, {""name"": ""Mental Health Clinic_Jammu & Kashmir_2012_1"", ""beds"": 110, ""psychiatrists"": 6, ""counselors"": 7}]"
jammu & kashmir,2012,Rehab Center,44,"[{""name"": ""Rehab Center_Jammu & Kashmir_2012_0"", ""beds"": 191, ""psychiatrists"": 7, ""counselors"": 5}, {""name"": ""Rehab Center_Jammu & Kashmir_2012_1"", ""beds"": 96, ""psychiatrists"": 9, ""counselors"": 10}, {""name"": ""Rehab Center_Jammu & Kashmir_2012_2"", ""beds"": 88, ""psychiatrists"": 10, ""counselors"": 6}]"
Jammu&Kashmir,2012,NGO Center,30,"[{'name': 'NGO Center_Jammu & Kashmir_2012_0', 'beds': 192, 'psychiatrists': 9, 'counselors': 7}]"
JAMMU & KASHMIR,2012,Teletherapy Service,15,"[{""name"": ""Teletherapy Service_Jammu & Kashmir_2012_0"", ""beds"": 71, ""psychiatrists"": 9, ""counselors"": 1}, {""name"": ""Teletherapy Service_Jammu & Kashmir_2012_1"", ""beds"": 139, ""psychiatrists"": 6, ""counselors"": 19}]"
Jammu-&-Kashmir,2013,Hospital,27,"[{""name"": ""Hospital_Jammu & Kashmir_2013_0"", ""beds"": 83, ""psychiatrists"": 5, ""counselors"": 12}, {""name"": ""Hospital_Jammu & Kashmir_2013_1"", ""beds"": 27, ""psychiatrists"": 4, ""counselors"": 5}, {""name"": ""Hospital_Jammu & Kashmir_2013_2"", ""beds"": 11, ""psychiatrists"": 5, ""counselors"": 7}, {""name"": ""Hospital_Jammu & Kashmir_2013_3"", ""beds"": 61, ""psychiatrists"": 4, ""counselors"": 1}]"
Jammu&Kashmir,2013,Mental Health Clinic,32,"[{""name"": ""Mental Health Clinic_Jammu & Kashmir_2013_0"", ""beds"": 148, ""psychiatrists"": 3, ""counselors"": 17}]"
jammu & kashmir,2013,Rehab Center,45,"[{""name"": ""Rehab Center_Jammu & Kashmir_2013_0"", ""beds"": 83, ""psychiatrists"": 0, ""counselors"": 11}]"
JAMMU & KASHMIR,2013,NGO Center,22,
Jammu&Kashmir,2013,Teletherapy Service,43,
JAMMU & KASHMIR,2014,Hospital,16,"[{""name"": ""Hospital_Jammu & Kashmir_2014_0"", ""beds"": 109, ""psychiatrists"": 8, ""counselors"": 11}, {""name"": ""Hospital_Jammu & Kashmir_2014_1"", ""beds"": 82, ""psychiatrists"": 7, ""counselors"": 2}, {""name"": ""Hospital_Jammu & Kashmir_2014_2"", ""beds"": 33, ""psychiatrists"": 6, ""counselors"": 8}, {""name"": ""Hospital_Jammu & Kashmir_2014_3"", ""beds"": 56, ""psychiatrists"": 0, ""counselors"": 3}]"
JAMMU & KASHMIR,2014,Mental Health Clinic,41,"[{""name"": ""Mental Health Clinic_Jammu & Kashmir_2014_0"", ""beds"": 56, ""psychiatrists"": 4, ""counselors"": 7}, {""name"": ""Mental Health Clinic_Jammu & Kashmir_2014_1"", ""beds"": 27, ""psychiatrists"": 4, ""counselors"": 6}, {""name"": ""Mental Health Clinic_Jammu & Kashmir_2014_2"", ""beds"": 155, ""psychiatrists"": 5, ""counselors"": 13}, {""name"": ""Mental Health Clinic_Jammu & Kashmir_2014_3"", ""beds"": 30, ""psychiatrists"": 9, ""counselors"": 11}, {""name"": ""Mental Health Clinic_Jammu & Kashmir_2014_4"", ""beds"": 155, ""psychiatrists"": 8, ""counselors"": 15}]"
Jammu & Kashmir,2014,Rehab Center,27,"[{""name"": ""Rehab Center_Jammu & Kashmir_2014_0"", ""beds"": 46, ""psychiatrists"": 10, ""counselors"": 3}]"
jammu & kashmir,2014,NGO Center,30,
Jammu-&-Kashmir,2014,Teletherapy Service,19,"[{'name': 'Teletherapy Service_Jammu & Kashmir_2014_0', 'beds': 122, 'psychiatrists': 6, 'counselors': 4}, {'name': 'Teletherapy Service_Jammu & Kashmir_2014_1', 'beds': 101, 'psychiatrists': 4, 'counselors': 20}, {'name': 'Teletherapy Service_Jammu & Kashmir_2014_2', 'beds': 79, 'psychiatrists': 10, 'counselors': 14}, {'name': 'Teletherapy Service_Jammu & Kashmir_2014_3', 'beds': 110, 'psychiatrists': 8, 'counselors': 14}]"
jammu & kashmir,2015,Hospital,8,"[{""name"": ""Hospital_Jammu & Kashmir_2015_0"", ""beds"": 104, ""psychiatrists"": 9, ""counselors"": 13}, {""name"": ""Hospital_Jammu & Kashmir_2015_1"", ""beds"": 138, ""psychiatrists"": 9, ""counselors"": 1}, {""name"": ""Hospital_Jammu & Kashmir_2015_2"", ""beds"": 15, ""psychiatrists"": 4, ""counselors"": 6}, {""name"": ""Hospital_Jammu & Kashmir_2015_3"", ""beds"": 63, ""psychiatrists"": 10, ""counselors"": 15}, {""name"": ""Hospital_Jammu & Kashmir_2015_4"", ""beds"": 64, ""psychiatrists"": 9, ""counselors"": 14}]"
Jammu-&-Kashmir,2015,Mental Health Clinic,3,"[{""name"": ""Mental Health Clinic_Jammu & Kashmir_2015_0"", ""beds"": 179, ""psychiatrists"": 8, ""counselors"": 1}]"
jammu & kashmir,2015,Rehab Center,29,"[{""name"": ""Rehab Center_Jammu & Kashmir_2015_0"", ""beds"": 64, ""psychiatrists"": 4, ""counselors"": 9}, {""name"": ""Rehab Center_Jammu & Kashmir_2015_1"", ""beds"": 109, ""psychiatrists"": 4, ""counselors"": 12}, {""name"": ""Rehab Center_Jammu & Kashmir_2015_2"", ""beds"": 151, ""psychiatrists"": 1, ""counselors"": 7}, {""name"": ""Rehab Center_Jammu & Kashmir_2015_3"", ""beds"": 112, ""psychiatrists"": 2, ""counselors"": 15}]"
jammu & kashmir,2015,NGO Center,47,"[{""name"": ""NGO Center_Jammu & Kashmir_2015_0"", ""beds"": 29, ""psychiatrists"": 4, ""counselors"": 20}, {""name"": ""NGO Center_Jammu & Kashmir_2015_1"", ""beds"": 168, ""psychiatrists"": 0, ""counselors"": 8}, {""name"": ""NGO Center_Jammu & Kashmir_2015_2"", ""beds"": 101, ""psychiatrists"": 10, ""counselors"": 13}]"
Jammu & Kashmir,2015,Teletherapy Service,21,"[{""name"": ""Teletherapy Service_Jammu & Kashmir_2015_0"", ""beds"": 28, ""psychiatrists"": 4, ""counselors"": 16}, {""name"": ""Teletherapy Service_Jammu & Kashmir_2015_1"", ""beds"": 30, ""psychiatrists"": 5, ""counselors"": 9}]"
Jammu-&-Kashmir,2016,Hospital,3,
jammu & kashmir,2016,Mental Health Clinic,35,"[{'name': 'Mental Health Clinic_Jammu & Kashmir_2016_0', 'beds': 100, 'psychiatrists': 8, 'counselors': 18}]"
Jammu-&-Kashmir,2016,Rehab Center,12,
Jammu-&-Kashmir,2016,NGO Center,4,"[{""name"": ""NGO Center_Jammu & Kashmir_2016_0"", ""beds"": 76, ""psychiatrists"": 3, ""counselors"": 13}]"
Jammu & Kashmir,2016,Teletherapy Service,17,
Jammu & Kashmir,2017,Hospital,6,"[{""name"": ""Hospital_Jammu & Kashmir_2017_0"", ""beds"": 89, ""psychiatrists"": 2, ""counselors"": 9}, {""name"": ""Hospital_Jammu & Kashmir_2017_1"", ""beds"": 8, ""psychiatrists"": 6, ""counselors"": 18}]"
Jammu-&-Kashmir,2017,Mental Health Clinic,49,
Jammu & Kashmir,2017,Rehab Center,20,"[{""name"": ""Rehab Center_Jammu & Kashmir_2017_0"", ""beds"": 200, ""psychiatrists"": 5, ""counselors"": 0}, {""name"": ""Rehab Center_Jammu & Kashmir_2017_1"", ""beds"": 81, ""psychiatrists"": 2, ""counselors"": 4}]"
jammu & kashmir,2017,NGO Center,22,"[{""name"": ""NGO Center_Jammu & Kashmir_2017_0"", ""beds"": 64, ""psychiatrists"": 4, ""counselors"": 8}, {""name"": ""NGO Center_Jammu & Kashmir_2017_1"", ""beds"": 58, ""psychiatrists"": 1, ""counselors"": 6}, {""name"": ""NGO Center_Jammu & Kashmir_2017_2"", ""beds"": 135, ""psychiatrists"": 0, ""counselors"": 1}]"
Jammu-&-Kashmir,2017,Teletherapy Service,33,"[{""name"": ""Teletherapy Service_Jammu & Kashmir_2017_0"", ""beds"": 135, ""psychiatrists"": 4, ""counselors"": 4}]"
jammu & kashmir,2018,Hospital,8,"[{'name': 'Hospital_Jammu & Kashmir_2018_0', 'beds': 38, 'psychiatrists': 7, 'counselors': 0}, {'name': 'Hospital_Jammu & Kashmir_2018_1', 'beds': 21, 'psychiatrists': 1, 'counselors': 14}]"
jammu & kashmir,2018,Mental Health Clinic,34,"[{""name"": ""Mental Health Clinic_Jammu & Kashmir_2018_0"", ""beds"": 106, ""psychiatrists"": 8, ""counselors"": 13}, {""name"": ""Mental Health Clinic_Jammu & Kashmir_2018_1"", ""beds"": 22, ""psychiatrists"": 4, ""counselors"": 0}, {""name"": ""Mental Health Clinic_Jammu & Kashmir_2018_2"", ""beds"": 157, ""psychiatrists"": 6, ""counselors"": 9}, {""name"": ""Mental Health Clinic_Jammu & Kashmir_2018_3"", ""beds"": 145, ""psychiatrists"": 9, ""counselors"": 11}, {""name"": ""Mental Health Clinic_Jammu & Kashmir_2018_4"", ""beds"": 161, ""psychiatrists"": 0, ""counselors"": 11}]"
Jammu-&-Kashmir,2018,Rehab Center,38,"[{""name"": ""Rehab Center_Jammu & Kashmir_2018_0"", ""beds"": 199, ""psychiatrists"": 1, ""counselors"": 1}, {""name"": ""Rehab Center_Jammu & Kashmir_2018_1"", ""beds"": 167, ""psychiatrists"": 10, ""counselors"": 6}]"
Jammu-&-Kashmir,2018,NGO Center,8,"[{""name"": ""NGO Center_Jammu & Kashmir_2018_0"", ""beds"": 95, ""psychiatrists"": 2, ""counselors"": 18}, {""name"": ""NGO Center_Jammu & Kashmir_2018_1"", ""beds"": 41, ""psychiatrists"": 6, ""counselors"": 5}]"
Jammu&Kashmir,2018,Teletherapy Service,48,"[{""name"": ""Teletherapy Service_Jammu & Kashmir_2018_0"", ""beds"": 158, ""psychiatrists"": 7, ""counselors"": 16}, {""name"": ""Teletherapy Service_Jammu & Kashmir_2018_1"", ""beds"": 172, ""psychiatrists"": 5, ""counselors"": 19}]"
Jammu&Kashmir,2019,Hospital,3,"[{'name': 'Hospital_Jammu & Kashmir_2019_0', 'beds': 116, 'psychiatrists': 6, 'counselors': 13}, {'name': 'Hospital_Jammu & Kashmir_2019_1', 'beds': 33, 'psychiatrists': 7, 'counselors': 1}, {'name': 'Hospital_Jammu & Kashmir_2019_2', 'beds': 40, 'psychiatrists': 2, 'counselors': 12}]"
JAMMU & KASHMIR,2019,Mental Health Clinic,15,"[{""name"": ""Mental Health Clinic_Jammu & Kashmir_2019_0"", ""beds"": 137, ""psychiatrists"": 1, ""counselors"": 10}]"
JAMMU & KASHMIR,2019,Rehab Center,15,"[{""name"": ""Rehab Center_Jammu & Kashmir_2019_0"", ""beds"": 70, ""psychiatrists"": 2, ""counselors"": 13}, {""name"": ""Rehab Center_Jammu & Kashmir_2019_1"", ""beds"": 63, ""psychiatrists"": 0, ""counselors"": 1}]"
Jammu-&-Kashmir,2019,NGO Center,38,"[{""name"": ""NGO Center_Jammu & Kashmir_2019_0"", ""beds"": 143, ""psychiatrists"": 1, ""counselors"": 6}, {""name"": ""NGO Center_Jammu & Kashmir_2019_1"", ""beds"": 2, ""psychiatrists"": 7, ""counselors"": 10}]"
Jammu & Kashmir,2019,Teletherapy Service,12,"[{""name"": ""Teletherapy Service_Jammu & Kashmir_2019_0"", ""beds"": 22, ""psychiatrists"": 1, ""counselors"": 17}, {""name"": ""Teletherapy Service_Jammu & Kashmir_2019_1"", ""beds"": 98, ""psychiatrists"": 3, ""counselors"": 3}, {""name"": ""Teletherapy Service_Jammu & Kashmir_2019_2"", ""beds"": 187, ""psychiatrists"": 4, ""counselors"": 14}, {""name"": ""Teletherapy Service_Jammu & Kashmir_2019_3"", ""beds"": 27, ""psychiatrists"": 5, ""counselors"": 17}, {""name"": ""Teletherapy Service_Jammu & Kashmir_2019_4"", ""beds"": 157, ""psychiatrists"": 2, ""counselors"": 13}]"
JAMMU & KASHMIR,2020,Hospital,46,
Jammu & Kashmir,2020,Mental Health Clinic,40,
JAMMU & KASHMIR,2020,Rehab Center,11,"[{""name"": ""Rehab Center_Jammu & Kashmir_2020_0"", ""beds"": 98, ""psychiatrists"": 3, ""counselors"": 19}, {""name"": ""Rehab Center_Jammu & Kashmir_2020_1"", ""beds"": 139, ""psychiatrists"": 8, ""counselors"": 17}]"
Jammu & Kashmir,2020,NGO Center,28,"[{""name"": ""NGO Center_Jammu & Kashmir_2020_0"", ""beds"": 40, ""psychiatrists"": 3, ""counselors"": 15}, {""name"": ""NGO Center_Jammu & Kashmir_2020_1"", ""beds"": 133, ""psychiatrists"": 0, ""counselors"": 3}, {""name"": ""NGO Center_Jammu & Kashmir_2020_2"", ""beds"": 191, ""psychiatrists"": 6, ""counselors"": 3}, {""name"": ""NGO Center_Jammu & Kashmir_2020_3"", ""beds"": 141, ""psychiatrists"": 1, ""counselors"": 13}]"
Jammu-&-Kashmir,2020,Teletherapy Service,5,
Jammu & Kashmir,2021,Hospital,31,
jammu & kashmir,2021,Mental Health Clinic,17,
Jammu-&-Kashmir,2021,Rehab Center,49,
JAMMU & KASHMIR,2021,NGO Center,19,
Jammu&Kashmir,2021,Teletherapy Service,18,"[{""name"": ""Teletherapy Service_Jammu & Kashmir_2021_0"", ""beds"": 3, ""psychiatrists"": 2, ""counselors"": 12}, {""name"": ""Teletherapy Service_Jammu & Kashmir_2021_1"", ""beds"": 189, ""psychiatrists"": 6, ""counselors"": 16}, {""name"": ""Teletherapy Service_Jammu & Kashmir_2021_2"", ""beds"": 30, ""psychiatrists"": 0, ""counselors"": 6}]"
Jammu-&-Kashmir,2022,Hospital,16,"[{""name"": ""Hospital_Jammu & Kashmir_2022_0"", ""beds"": 189, ""psychiatrists"": 6, ""counselors"": 16}, {""name"": ""Hospital_Jammu & Kashmir_2022_1"", ""beds"": 111, ""psychiatrists"": 5, ""counselors"": 13}, {""name"": ""Hospital_Jammu & Kashmir_2022_2"", ""beds"": 119, ""psychiatrists"": 0, ""counselors"": 1}, {""name"": ""Hospital_Jammu & Kashmir_2022_3"", ""beds"": 71, ""psychiatrists"": 2, ""counselors"": 5}]"
Jammu&Kashmir,2022,Mental Health Clinic,41,
Jammu&Kashmir,2022,Rehab Center,8,
Jammu-&-Kashmir,2022,NGO Center,13,"[{""name"": ""NGO Center_Jammu & Kashmir_2022_0"", ""beds"": 96, ""psychiatrists"": 3, ""counselors"": 3}]"
JAMMU & KASHMIR,2022,Teletherapy Service,13,"[{""name"": ""Teletherapy Service_Jammu & Kashmir_2022_0"", ""beds"": 38, ""psychiatrists"": 3, ""counselors"": 11}]"
puducherry,2010,Hospital,16,
puducherry,2010,Mental Health Clinic,2,"[{""name"": ""Mental Health Clinic_Puducherry_2010_0"", ""beds"": 38, ""psychiatrists"": 0, ""counselors"": 17}, {""name"": ""Mental Health Clinic_Puducherry_2010_1"", ""beds"": 82, ""psychiatrists"": 7, ""counselors"": 16}, {""name"": ""Mental Health Clinic_Puducherry_2010_2"", ""beds"": 132, ""psychiatrists"": 2, ""counselors"": 19}, {""name"": ""Mental Health Clinic_Puducherry_2010_3"", ""beds"": 131, ""psychiatrists"": 3, ""counselors"": 20}, {""name"": ""Mental Health Clinic_Puducherry_2010_4"", ""beds"": 75, ""psychiatrists"": 4, ""counselors"": 16}]"
Puducherry,2010,Rehab Center,45,
puducherry,2010,NGO Center,20,"[{""name"": ""NGO Center_Puducherry_2010_0"", ""beds"": 108, ""psychiatrists"": 7, ""counselors"": 14}, {""name"": ""NGO Center_Puducherry_2010_1"", ""beds"": 161, ""psychiatrists"": 7, ""counselors"": 8}, {""name"": ""NGO Center_Puducherry_2010_2"", ""beds"": 75, ""psychiatrists"": 1, ""counselors"": 15}]"
PUDUCHERRY,2010,Teletherapy Service,35,"[{""name"": ""Teletherapy Service_Puducherry_2010_0"", ""beds"": 169, ""psychiatrists"": 10, ""counselors"": 1}, {""name"": ""Teletherapy Service_Puducherry_2010_1"", ""beds"": 66, ""psychiatrists"": 7, ""counselors"": 9}, {""name"": ""Teletherapy Service_Puducherry_2010_2"", ""beds"": 116, ""psychiatrists"": 1, ""counselors"": 4}]"
