State,Year,Age_Group,Gender,Suicides,Demographics,Notes
delhi,2008,46-60,Female,58,"{'population': 16799457, 'urban_pct': 68.66, 'rural_pct': 84.55, 'median_age': 34.0}",
Delhi,2008,46-60,Other,41,"{'population': 12401651, 'urban_pct': 58.69, 'rural_pct': 52.91, 'median_age': 33.4}",
delhi,2008/01,60+,Male,60,"{'population': 3873161, 'urban_pct': 58.29, 'rural_pct': 57.7, 'median_age': 25.6}",
Delhi,2008,60+,Female,48,"{'population': 13951576, 'urban_pct': 87.47, 'rural_pct': 76.77, 'median_age': 27.0}",
Delhi,2008,60+,Other,52,"{'population': 8248204, 'urban_pct': 86.07, 'rural_pct': 51.29, 'median_age': 31.4}",
Delhi,2009,<18,Male,43,"{'population': 7759431, 'urban_pct': 42.85, 'rural_pct': 53.3, 'median_age': 27.9}",
delhi,2009/01,<18,Female,53,"{'population': 11443161, 'urban_pct': 59.79, 'rural_pct': 54.74, 'median_age': 27.4}",
Delhi,2009/01,<18,Other,52,"{'population': 11532548, 'urban_pct': 48.74, 'rural_pct': 70.81, 'median_age': 27.6}",
Delhi,2009,18-25,Male,46,"{'population': 8091761, 'urban_pct': 47.4, 'rural_pct': 57.58, 'median_age': 27.3}",
delhi,2009,18-25,Female,58,"{'population': 1555009, 'urban_pct': 87.8, 'rural_pct': 25.12, 'median_age': 30.5}",
DELHI,2009,18-25,Other,48,"{'population': 9113339, 'urban_pct': 51.0, 'rural_pct': 74.99, 'median_age': 31.6}",
Delhi,2009,26-35,Male,47,"{'population': 8578638, 'urban_pct': 74.59, 'rural_pct': 35.1, 'median_age': 25.4}",
Delhi,2009,26-35,Female,41,"{'population': 19918324, 'urban_pct': 27.59, 'rural_pct': 27.26, 'median_age': 32.8}",
Delhi,2009,26-35,Other,51,"{'population': 15075826, 'urban_pct': 35.15, 'rural_pct': 88.57, 'median_age': 24.6}",
DELHI,2009,36-45,Male,45,"{""population"": 6159064, ""urban_pct"": 83.46, ""rural_pct"": 64.28, ""median_age"": 30.2}",
Delhi,2009,36-45,Female,37,"{'population': 4540640, 'urban_pct': 25.19, 'rural_pct': 74.57, 'median_age': 32.4}",
delhi,2009,36-45,Other,41,"{'population': 14591578, 'urban_pct': 80.56, 'rural_pct': 28.35, 'median_age': 24.2}",
delhi,2009,46-60,Male,47,"{'population': 16690484, 'urban_pct': 31.16, 'rural_pct': 72.31, 'median_age': 35.1}",
delhi,2009,46-60,Female,40,"{'population': 7050553, 'urban_pct': 70.82, 'rural_pct': 50.34, 'median_age': 30.1}",
DELHI,2009/01,46-60,Other,48,"{'population': 10422724, 'urban_pct': 20.65, 'rural_pct': 74.46, 'median_age': 30.0}",
delhi,2009,60+,Male,50,"{'population': 18160089, 'urban_pct': 24.62, 'rural_pct': 86.49, 'median_age': 32.7}",
delhi,2009,60+,Female,44,"{'population': 2449966, 'urban_pct': 80.82, 'rural_pct': 48.72, 'median_age': 24.3}",
Delhi,2009,60+,Other,48,"{""population"": 10866286, ""urban_pct"": 79.19, ""rural_pct"": 38.75, ""median_age"": 31.4}",
DELHI,2010,<18,Male,55,"{'population': 14838055, 'urban_pct': 80.98, 'rural_pct': 31.03, 'median_age': 31.8}",
Delhi,2010,<18,Female,56,"{'population': 16214797, 'urban_pct': 79.88, 'rural_pct': 40.91, 'median_age': 32.8}",
Delhi,2010,<18,Other,47,"{""population"": 3796274, ""urban_pct"": 85.45, ""rural_pct"": 57.25, ""median_age"": 28.6}",
delhi,2010,18-25,Male,49,"{""population"": 11432288, ""urban_pct"": 56.79, ""rural_pct"": 34.95, ""median_age"": 30.1}",
Delhi,2010,18-25,Female,50,"{'population': 10810286, 'urban_pct': 20.87, 'rural_pct': 68.02, 'median_age': 35.3}",
delhi,2010,18-25,Other,48,"{'population': 6764338, 'urban_pct': 81.66, 'rural_pct': 44.39, 'median_age': 31.6}",
DELHI,2010,26-35,Male,47,"{'population': 2078861, 'urban_pct': 43.02, 'rural_pct': 49.1, 'median_age': 29.9}",
DELHI,2010/01,26-35,Female,59,"{'population': 2878904, 'urban_pct': 27.71, 'rural_pct': 42.5, 'median_age': 27.7}",
delhi,2010,26-35,Other,44,"{'population': 277144, 'urban_pct': 21.79, 'rural_pct': 52.39, 'median_age': 28.9}",
Delhi,2010,36-45,Male,47,"{'population': 793606, 'urban_pct': 64.92, 'rural_pct': 78.82, 'median_age': 34.6}",
Delhi,2010,36-45,Female,55,"{'population': 9986315, 'urban_pct': 55.07, 'rural_pct': 67.87, 'median_age': 35.9}",
Delhi,2010,36-45,Other,35,"{'population': 8003933, 'urban_pct': 29.86, 'rural_pct': 86.26, 'median_age': 24.3}",
Delhi,2010/01,46-60,Male,55,"{'population': 2227635, 'urban_pct': 81.64, 'rural_pct': 74.17, 'median_age': 28.6}",
Delhi,2010,46-60,Female,53,"{'population': 19796976, 'urban_pct': 28.13, 'rural_pct': 28.23, 'median_age': 25.6}",
DELHI,2010/01,46-60,Other,49,"{'population': 12093728, 'urban_pct': 54.51, 'rural_pct': 44.93, 'median_age': 35.0}",
Delhi,2010/01,60+,Male,46,"{'population': 5821113, 'urban_pct': 51.99, 'rural_pct': 49.62, 'median_age': 31.4}",
delhi,2010,60+,Female,55,"{'population': 8947137, 'urban_pct': 29.85, 'rural_pct': 54.8, 'median_age': 24.1}",
Delhi,2010,60+,Other,46,"{'population': 11719674, 'urban_pct': 22.27, 'rural_pct': 44.88, 'median_age': 36.0}",
Delhi,2011,<18,Male,54,"{'population': 15408487, 'urban_pct': 33.39, 'rural_pct': 60.01, 'median_age': 32.7}",
Delhi,2011,<18,Female,57,"{'population': 920493, 'urban_pct': 21.32, 'rural_pct': 50.36, 'median_age': 35.5}",
Delhi,2011,<18,Other,54,"{'population': 10355943, 'urban_pct': 51.01, 'rural_pct': 66.29, 'median_age': 31.5}",
Delhi,2011,18-25,Male,43,"{'population': 16849115, 'urban_pct': 43.47, 'rural_pct': 89.25, 'median_age': 33.6}",
delhi,2011,18-25,Female,42,"{'population': 3132702, 'urban_pct': 58.87, 'rural_pct': 88.81, 'median_age': 31.8}",
delhi,2011,18-25,Other,45,"{'population': 1920427, 'urban_pct': 76.84, 'rural_pct': 51.47, 'median_age': 26.8}",
Delhi,2011,26-35,Male,53,"{'population': 7788516, 'urban_pct': 75.25, 'rural_pct': 69.24, 'median_age': 26.4}",
DELHI,2011,26-35,Female,60,"{'population': 11811509, 'urban_pct': 28.99, 'rural_pct': 72.92, 'median_age': 25.1}",
Delhi,2011,26-35,Other,31,"{'population': 12005367, 'urban_pct': 87.06, 'rural_pct': 33.47, 'median_age': 28.2}",
delhi,2011,36-45,Male,45,"{'population': 11608341, 'urban_pct': 68.63, 'rural_pct': 72.33, 'median_age': 26.3}",
DELHI,2011,36-45,Female,47,"{'population': 8383667, 'urban_pct': 28.93, 'rural_pct': 56.05, 'median_age': 25.6}",
DELHI,2011,36-45,Other,44,"{'population': 4191973, 'urban_pct': 74.06, 'rural_pct': 73.55, 'median_age': 32.9}",
Delhi,2011,46-60,Male,51,"{'population': 17958690, 'urban_pct': 62.54, 'rural_pct': 56.83, 'median_age': 24.7}",
Delhi,2011,46-60,Female,56,"{'population': 4712176, 'urban_pct': 24.28, 'rural_pct': 30.74, 'median_age': 25.4}",
DELHI,2011,46-60,Other,54,"{'population': 12996451, 'urban_pct': 73.27, 'rural_pct': 26.31, 'median_age': 32.3}",
Delhi,2011,60+,Male,60,"{'population': 13232203, 'urban_pct': 33.42, 'rural_pct': 45.21, 'median_age': 29.6}",
DELHI,2011,60+,Female,33,"{'population': 15864481, 'urban_pct': 31.23, 'rural_pct': 78.15, 'median_age': 32.6}",
Delhi,2011,60+,Other,51,"{'population': 3062141, 'urban_pct': 50.73, 'rural_pct': 38.1, 'median_age': 35.5}",
delhi,2012,<18,Male,51,"{'population': 3030690, 'urban_pct': 60.69, 'rural_pct': 84.22, 'median_age': 24.6}",
DELHI,2012,<18,Female,45,"{'population': 4443408, 'urban_pct': 69.97, 'rural_pct': 35.95, 'median_age': 31.7}",
Delhi,2012,<18,Other,35,"{'population': 7405631, 'urban_pct': 79.23, 'rural_pct': 35.88, 'median_age': 30.7}",
Delhi,2012,18-25,Male,54,"{'population': 15870552, 'urban_pct': 65.64, 'rural_pct': 72.92, 'median_age': 30.6}",
Delhi,2012,18-25,Female,52,"{'population': 19576107, 'urban_pct': 21.45, 'rural_pct': 72.93, 'median_age': 32.5}",
delhi,2012,18-25,Other,39,"{""population"": 7483352, ""urban_pct"": 25.05, ""rural_pct"": 87.9, ""median_age"": 24.5}",
Delhi,2012/01,26-35,Male,47,"{'population': 12628685, 'urban_pct': 73.04, 'rural_pct': 37.25, 'median_age': 27.4}",
Delhi,2012,26-35,Female,42,"{'population': 16727844, 'urban_pct': 26.83, 'rural_pct': 32.87, 'median_age': 29.8}",
delhi,2012,26-35,Other,55,"{'population': 8227840, 'urban_pct': 29.98, 'rural_pct': 64.1, 'median_age': 26.8}",
Delhi,2012,36-45,Male,56,"{'population': 13515181, 'urban_pct': 30.57, 'rural_pct': 25.22, 'median_age': 32.3}",
Delhi,2012,36-45,Female,43,"{'population': 8188145, 'urban_pct': 28.55, 'rural_pct': 52.68, 'median_age': 28.4}",
Delhi,2012,36-45,Other,55,"{'population': 14659438, 'urban_pct': 29.94, 'rural_pct': 74.48, 'median_age': 28.3}",
DELHI,2012,46-60,Male,39,"{""population"": 6287089, ""urban_pct"": 29.36, ""rural_pct"": 75.73, ""median_age"": 27.5}",
delhi,2012,46-60,Female,46,"{'population': 4833188, 'urban_pct': 47.03, 'rural_pct': 36.28, 'median_age': 33.3}",
Delhi,2012,46-60,Other,41,"{'population': 264793, 'urban_pct': 37.58, 'rural_pct': 26.51, 'median_age': 34.2}",
Delhi,2012,60+,Male,52,"{'population': 415005, 'urban_pct': 24.91, 'rural_pct': 74.22, 'median_age': 29.4}",
Delhi,2012,60+,Female,45,"{'population': 14612492, 'urban_pct': 48.29, 'rural_pct': 52.39, 'median_age': 24.3}",
Delhi,2012,60+,Other,39,"{'population': 832218, 'urban_pct': 52.49, 'rural_pct': 57.94, 'median_age': 24.3}",
delhi,2013,<18,Male,40,"{'population': 6817258, 'urban_pct': 25.38, 'rural_pct': 27.96, 'median_age': 32.2}",
delhi,2013,<18,Female,42,"{'population': 19297150, 'urban_pct': 50.14, 'rural_pct': 62.37, 'median_age': 29.5}",
Delhi,2013,<18,Other,54,"{'population': 15603927, 'urban_pct': 85.65, 'rural_pct': 59.07, 'median_age': 32.9}",
delhi,2013,18-25,Male,58,"{'population': 8364193, 'urban_pct': 51.25, 'rural_pct': 26.9, 'median_age': 29.1}",
Delhi,2013,18-25,Female,41,"{'population': 16612802, 'urban_pct': 54.79, 'rural_pct': 61.3, 'median_age': 34.2}",
Delhi,2013,18-25,Other,56,"{'population': 1072880, 'urban_pct': 47.71, 'rural_pct': 23.97, 'median_age': 31.7}",
DELHI,2013,26-35,Male,48,"{'population': 4220441, 'urban_pct': 26.08, 'rural_pct': 43.78, 'median_age': 29.1}",
Delhi,2013,26-35,Female,51,"{'population': 18677401, 'urban_pct': 28.71, 'rural_pct': 76.73, 'median_age': 25.7}",
Delhi,2013,26-35,Other,53,"{'population': 7390544, 'urban_pct': 83.09, 'rural_pct': 51.07, 'median_age': 31.0}",
delhi,2013,36-45,Male,38,"{'population': 5313098, 'urban_pct': 67.28, 'rural_pct': 63.03, 'median_age': 34.2}",
Delhi,2013,36-45,Female,42,"{'population': 1192411, 'urban_pct': 33.51, 'rural_pct': 31.22, 'median_age': 29.4}",
delhi,2013,36-45,Other,53,"{'population': 2294091, 'urban_pct': 25.18, 'rural_pct': 49.27, 'median_age': 28.6}",
delhi,2013,46-60,Male,54,"{'population': 7951980, 'urban_pct': 51.83, 'rural_pct': 36.15, 'median_age': 35.4}",
Delhi,2013,46-60,Female,41,"{'population': 9546724, 'urban_pct': 60.89, 'rural_pct': 43.29, 'median_age': 29.7}",
Delhi,2013,46-60,Other,66,"{'population': 12011279, 'urban_pct': 79.34, 'rural_pct': 83.62, 'median_age': 27.2}",
Delhi,2013,60+,Male,38,"{'population': 3453164, 'urban_pct': 62.97, 'rural_pct': 62.78, 'median_age': 36.0}",
Delhi,2013/01,60+,Female,59,"{'population': 4170880, 'urban_pct': 23.2, 'rural_pct': 59.27, 'median_age': 31.6}",
delhi,2013/01,60+,Other,58,"{'population': 14933676, 'urban_pct': 52.05, 'rural_pct': 44.83, 'median_age': 27.0}",
DELHI,2014/01,<18,Male,62,"{'population': 16184389, 'urban_pct': 75.36, 'rural_pct': 64.14, 'median_age': 33.8}",
Delhi,2014,<18,Female,47,"{""population"": 6668852, ""urban_pct"": 43.17, ""rural_pct"": 26.85, ""median_age"": 24.9}",
delhi,2014,<18,Other,58,"{'population': 12073237, 'urban_pct': 43.84, 'rural_pct': 24.67, 'median_age': 28.8}",
Delhi,2014/01,18-25,Male,41,"{'population': 15470408, 'urban_pct': 23.03, 'rural_pct': 22.2, 'median_age': 35.9}",
DELHI,2014/01,18-25,Female,53,"{'population': 9253094, 'urban_pct': 26.98, 'rural_pct': 20.41, 'median_age': 25.4}",
Delhi,2014/01,18-25,Other,48,"{""population"": 12514791, ""urban_pct"": 33.57, ""rural_pct"": 37.33, ""median_age"": 32.1}",
delhi,2014/01,26-35,Male,50,"{'population': 11016626, 'urban_pct': 48.6, 'rural_pct': 87.38, 'median_age': 30.4}",
Delhi,2014,26-35,Female,50,"{'population': 12954397, 'urban_pct': 29.82, 'rural_pct': 51.89, 'median_age': 33.7}",
delhi,2014,26-35,Other,47,"{'population': 12119841, 'urban_pct': 54.69, 'rural_pct': 78.36, 'median_age': 26.0}",
delhi,2014,36-45,Male,49,"{'population': 18138166, 'urban_pct': 82.18, 'rural_pct': 65.9, 'median_age': 30.3}",
DELHI,2014,36-45,Female,54,"{'population': 11688328, 'urban_pct': 25.79, 'rural_pct': 26.74, 'median_age': 30.7}",
Delhi,2014,36-45,Other,44,"{'population': 12801133, 'urban_pct': 63.31, 'rural_pct': 50.85, 'median_age': 28.4}",
Delhk,2014,46-60,Male,56,"{'population': 15658077, 'urban_pct': 68.17, 'rural_pct': 39.01, 'median_age': 31.4}",
delhi,2014,46-60,Female,45,"{'population': 13742277, 'urban_pct': 50.55, 'rural_pct': 79.99, 'median_age': 35.2}",
Delhi,2014,46-60,Other,52,"{'population': 18588491, 'urban_pct': 89.34, 'rural_pct': 63.5, 'median_age': 27.2}",
Delhi,2014,60+,Male,39,"{'population': 17017233, 'urban_pct': 39.92, 'rural_pct': 25.2, 'median_age': 31.9}",
Delhi,2014/01,60+,Female,56,"{'population': 1744389, 'urban_pct': 45.6, 'rural_pct': 73.25, 'median_age': 30.9}",
Delhi,2014,60+,Other,47,"{'population': 17931229, 'urban_pct': 35.64, 'rural_pct': 80.62, 'median_age': 34.3}",
Delhi,2015,<18,Male,48,"{'population': 13352579, 'urban_pct': 87.99, 'rural_pct': 88.86, 'median_age': 32.5}",
Delhi,2015,<18,Female,56,"{'population': 2751665, 'urban_pct': 81.25, 'rural_pct': 57.0, 'median_age': 31.8}",
Delhi,2015,<18,Other,48,"{'population': 18126105, 'urban_pct': 69.6, 'rural_pct': 85.72, 'median_age': 33.6}",
delhi,2015,18-25,Male,52,"{'population': 6113168, 'urban_pct': 37.16, 'rural_pct': 38.53, 'median_age': 29.2}",
Delhi,2015,18-25,Female,57,"{'population': 1650999, 'urban_pct': 25.74, 'rural_pct': 50.6, 'median_age': 32.8}",
Delhi,2015,18-25,Other,50,"{'population': 4805307, 'urban_pct': 80.99, 'rural_pct': 78.16, 'median_age': 25.4}",
Delhi,2015,26-35,Male,55,"{'population': 7522027, 'urban_pct': 89.87, 'rural_pct': 50.19, 'median_age': 31.9}",
Delhi,2015,26-35,Female,67,"{'population': 11307132, 'urban_pct': 57.73, 'rural_pct': 72.89, 'median_age': 27.5}",
DELHI,2015,26-35,Other,45,"{'population': 5158548, 'urban_pct': 60.7, 'rural_pct': 48.49, 'median_age': 34.5}",
DELHI,2015,36-45,Male,36,"{'population': 15096696, 'urban_pct': 39.41, 'rural_pct': 43.66, 'median_age': 29.1}",
Delhi,2015/01,36-45,Female,41,"{""population"": 956197, ""urban_pct"": 20.65, ""rural_pct"": 32.31, ""median_age"": 31.7}",
DELHI,2015,36-45,Other,42,"{'population': 6609602, 'urban_pct': 24.99, 'rural_pct': 85.35, 'median_age': 32.0}",
Delhi,2015,46-60,Male,47,"{'population': 6822688, 'urban_pct': 58.32, 'rural_pct': 51.64, 'median_age': 27.1}",
delhi,2015,46-60,Female,46,"{'population': 11836821, 'urban_pct': 77.39, 'rural_pct': 41.82, 'median_age': 32.2}",
DELHI,2015,46-60,Other,64,"{'population': 14793530, 'urban_pct': 30.57, 'rural_pct': 88.53, 'median_age': 33.5}",
DELHI,2015,60+,Male,46,"{""population"": 7437014, ""urban_pct"": 51.53, ""rural_pct"": 25.13, ""median_age"": 32.9}",
DELHI,2015,60+,Female,53,"{'population': 13186888, 'urban_pct': 41.86, 'rural_pct': 25.99, 'median_age': 31.2}",
Delhi,2015,60+,Other,58,"{'population': 11305384, 'urban_pct': 59.24, 'rural_pct': 31.25, 'median_age': 35.2}",
Delhi,2016,<18,Male,53,"{'population': 488014, 'urban_pct': 28.27, 'rural_pct': 20.02, 'median_age': 24.8}",
Delhi,2016,<18,Female,35,"{""population"": 2142457, ""urban_pct"": 37.28, ""rural_pct"": 30.38, ""median_age"": 24.6}",
Delhi,2016,<18,Other,68,"{'population': 6858539, 'urban_pct': 39.88, 'rural_pct': 50.87, 'median_age': 24.5}",
Delhi,2016,18-25,Male,47,"{'population': 16590741, 'urban_pct': 78.91, 'rural_pct': 56.96, 'median_age': 36.0}",
Delhi,2016,18-25,Female,50,"{'population': 14806960, 'urban_pct': 54.73, 'rural_pct': 56.3, 'median_age': 34.5}",
Delhi,2016,18-25,Other,55,"{'population': 16364683, 'urban_pct': 69.53, 'rural_pct': 20.95, 'median_age': 26.5}",
Delhi,2016,26-35,Male,44,"{'population': 594358, 'urban_pct': 70.91, 'rural_pct': 54.27, 'median_age': 32.2}",
DELHI,2016,26-35,Female,40,"{'population': 6742142, 'urban_pct': 70.44, 'rural_pct': 49.65, 'median_age': 33.3}",
DELHI,2016,26-35,Other,47,"{'population': 1029847, 'urban_pct': 43.06, 'rural_pct': 61.57, 'median_age': 24.3}",
Delhi,2016,36-45,Male,58,"{'population': 10692651, 'urban_pct': 87.28, 'rural_pct': 65.32, 'median_age': 26.1}",
delhi,2016,36-45,Female,57,"{'population': 12607235, 'urban_pct': 37.0, 'rural_pct': 21.59, 'median_age': 24.5}",
Delhi,2016,36-45,Other,35,"{""population"": 728788, ""urban_pct"": 77.81, ""rural_pct"": 66.74, ""median_age"": 24.0}",
Delhi,2016,46-60,Male,47,"{'population': 1609574, 'urban_pct': 63.71, 'rural_pct': 34.24, 'median_age': 33.0}",
delhi,2016,46-60,Female,44,"{'population': 15336448, 'urban_pct': 44.57, 'rural_pct': 80.91, 'median_age': 24.1}",
Delhi,2016,46-60,Other,51,"{'population': 2677442, 'urban_pct': 45.85, 'rural_pct': 55.19, 'median_age': 25.9}",
Delhi,2016,60+,Male,52,"{'population': 5055306, 'urban_pct': 65.5, 'rural_pct': 52.14, 'median_age': 25.2}",
Delhi,2016,60+,Female,44,"{'population': 14430958, 'urban_pct': 89.41, 'rural_pct': 83.73, 'median_age': 30.4}",
Delhi,2016,60+,Other,52,"{'population': 1042860, 'urban_pct': 75.54, 'rural_pct': 77.07, 'median_age': 30.7}",
DELHI,2017,<18,Male,47,"{'population': 16273311, 'urban_pct': 59.06, 'rural_pct': 22.99, 'median_age': 27.6}",
DELHI,2017/01,<18,Female,64,"{'population': 12004711, 'urban_pct': 29.35, 'rural_pct': 51.44, 'median_age': 34.5}",
Delhi,2017,<18,Other,55,"{'population': 6511999, 'urban_pct': 89.48, 'rural_pct': 28.93, 'median_age': 24.5}",
Delhi,2017,18-25,Male,47,"{'population': 17386498, 'urban_pct': 63.67, 'rural_pct': 69.71, 'median_age': 32.0}",
Delhi,2017,18-25,Female,49,"{'population': 10651087, 'urban_pct': 36.55, 'rural_pct': 63.6, 'median_age': 31.9}",
Delhi,2017,18-25,Other,48,"{""population"": 1290812, ""urban_pct"": 72.8, ""rural_pct"": 85.05, ""median_age"": 24.8}",
DELHI,2017,26-35,Male,55,"{'population': 17755594, 'urban_pct': 57.37, 'rural_pct': 39.43, 'median_age': 30.4}",
DELHI,2017,26-35,Female,46,"{""population"": 13558480, ""urban_pct"": 62.8, ""rural_pct"": 56.65, ""median_age"": 33.1}",
delhi,2017,26-35,Other,43,"{'population': 17838859, 'urban_pct': 84.72, 'rural_pct': 21.87, 'median_age': 27.7}",
delhi,2017,36-45,Male,42,"{'population': 12398431, 'urban_pct': 84.61, 'rural_pct': 57.92, 'median_age': 24.8}",
delhi,2017,36-45,Female,53,"{'population': 8641905, 'urban_pct': 65.05, 'rural_pct': 68.34, 'median_age': 31.6}",
DELHI,2017,36-45,Other,59,"{'population': 2464284, 'urban_pct': 68.12, 'rural_pct': 45.08, 'median_age': 35.0}",
Delhi,2017,46-60,Male,44,"{""population"": 17721838, ""urban_pct"": 27.68, ""rural_pct"": 63.61, ""median_age"": 29.7}",
Delhi,2017,46-60,Female,49,"{'population': 13242765, 'urban_pct': 78.46, 'rural_pct': 89.22, 'median_age': 24.7}",
Delhi,2017,46-60,Other,41,"{'population': 11850205, 'urban_pct': 24.96, 'rural_pct': 28.59, 'median_age': 27.5}",
DELHI,2017,60+,Male,52,"{'population': 1777541, 'urban_pct': 43.56, 'rural_pct': 36.48, 'median_age': 32.9}",
Delhi,2017/01,60+,Female,47,"{'population': 5799148, 'urban_pct': 89.5, 'rural_pct': 35.3, 'median_age': 25.7}",
delhi,2017,60+,Other,51,"{'population': 14234562, 'urban_pct': 85.83, 'rural_pct': 59.72, 'median_age': 33.2}",
Delhi,2018,<18,Male,47,"{'population': 8317340, 'urban_pct': 75.67, 'rural_pct': 67.91, 'median_age': 31.2}",
Delhi,2018,<18,Female,50,"{'population': 7395675, 'urban_pct': 34.43, 'rural_pct': 55.05, 'median_age': 31.0}",
delhi,2018,<18,Other,49,"{'population': 7001363, 'urban_pct': 58.38, 'rural_pct': 83.81, 'median_age': 29.9}",
Delhi,2018,18-25,Male,61,"{'population': 4612740, 'urban_pct': 72.53, 'rural_pct': 46.02, 'median_age': 26.2}",
delhi,2018,18-25,Female,51,"{""population"": 15780993, ""urban_pct"": 66.38, ""rural_pct"": 59.02, ""median_age"": 34.1}",
delhi,2018,18-25,Other,52,"{'population': 14250254, 'urban_pct': 54.91, 'rural_pct': 60.44, 'median_age': 25.8}",
delhi,2018,26-35,Male,60,"{'population': 19850549, 'urban_pct': 39.29, 'rural_pct': 71.34, 'median_age': 31.5}",
Delhi,2018,26-35,Female,51,"{'population': 13129346, 'urban_pct': 61.97, 'rural_pct': 49.1, 'median_age': 33.3}",
Delhi,2018,26-35,Other,43,"{'population': 8424917, 'urban_pct': 67.21, 'rural_pct': 39.77, 'median_age': 28.8}",
Delhi,2018,36-45,Male,56,"{'population': 2299584, 'urban_pct': 41.83, 'rural_pct': 70.98, 'median_age': 25.4}",
Delhi,2018,36-45,Female,60,"{'population': 2573915, 'urban_pct': 60.28, 'rural_pct': 25.11, 'median_age': 27.3}",
Delhi,2018,36-45,Other,50,"{'population': 15294487, 'urban_pct': 51.76, 'rural_pct': 68.37, 'median_age': 35.0}",
DELHI,2018,46-60,Male,50,"{""population"": 1018312, ""urban_pct"": 42.79, ""rural_pct"": 27.51, ""median_age"": 35.6}",
Delhi,2018,46-60,Female,41,"{'population': 15570861, 'urban_pct': 48.4, 'rural_pct': 41.0, 'median_age': 26.3}",
Delhi,2018,46-60,Other,54,"{""population"": 9412344, ""urban_pct"": 43.61, ""rural_pct"": 23.3, ""median_age"": 32.1}",
DELHI,2018,60+,Male,55,"{'population': 15776717, 'urban_pct': 88.69, 'rural_pct': 71.96, 'median_age': 30.8}",
Delhi,2018,60+,Female,53,"{'population': 19968731, 'urban_pct': 75.67, 'rural_pct': 53.79, 'median_age': 24.1}",
